-27.7971818,36.4191731,12.1789049
-28.2943465,36.4665531,12.2739001
-28.7906538,36.5213904,12.3662846
-29.2865795,36.5829294,12.4561538
-29.7813534,36.6502172,12.5435983
-30.2754351,36.7224168,12.6287038
-30.7693526,36.7986823,12.7115518
-31.2623019,36.8779033,12.7922198
-31.7549573,36.9590823,12.8707814
-32.2479110,37.0409366,12.9473070
-32.7402720,37.1210228,13.0218634
-33.2337417,37.1974846,13.0945146
-33.7274349,37.2690283,13.1653216
-34.2225637,37.3352047,13.2343427
-34.7187148,37.3954677,13.3016339
-35.2148468,37.4492107,13.3672486
-35.7123212,37.4961525,13.4312380
-36.2103875,37.5358001,13.4936512
-36.7088260,37.5677295,13.5545355
-37.2079189,37.5915566,13.6028816
-37.7070321,37.6068506,13.2598076
-38.2068943,37.6132184,12.9125594
-38.7063157,37.6102288,12.5605909
-39.2052588,37.5974666,12.2028908
-39.7047600,37.5744147,11.8397093
-40.2027820,37.5406185,11.4717041
-40.6996621,37.4954192,11.0994110
-41.1959780,37.4378861,10.7301728
-41.6898498,37.3670420,10.3688396
-42.1818878,37.2811707,10.0192984
-42.6696323,37.1785246,9.7032278
-43.1533755,37.0560732,9.4268491
-43.6323170,36.9101534,9.2021897
-44.1011380,36.7381750,9.0161439
-44.5595693,36.5364065,8.8626287
-45.0009196,36.3045721,8.7429259
-45.4262735,36.0391633,8.6369682
-45.8296809,35.7411586,8.5378114
-46.2051850,35.4137622,8.4379149
-46.5513104,35.0581597,8.3376026
-46.8705718,34.6708089,8.2417914
-47.1549630,34.2639441,8.1346758
-47.4028527,33.8357915,8.0544085
-47.6122715,33.3838499,7.9733332
-47.7820928,32.9123001,7.9423266
-47.9129326,32.4280655,7.9718775
-48.0057135,31.9404075,8.0345132
-48.0648659,31.4439348,8.1411053
-48.0926925,30.9427749,8.2834712
-48.0924582,30.4447138,8.4562791
-48.0683576,29.9461704,8.6743045
-48.0228894,29.4469952,8.8899008
-47.9583401,28.9534080,9.0962225
-47.8749492,28.4602756,9.2939689
-47.7737040,27.9703682,9.4837551
-47.6554407,27.4848221,9.6661253
-47.5205657,27.0032860,9.8415645
-47.3696485,26.5268940,10.0105071
-47.2023327,26.0545828,10.1714584
-47.0204780,25.5914428,10.3155704
-46.8210430,25.1312712,10.4371143
-46.6055319,24.6815125,10.5100256
-46.3738781,24.2415238,10.5737064
-46.1270116,23.8074248,10.6835007
-45.8705262,23.3796190,10.8233499
-45.6073577,22.9550551,10.9586666
-45.3397962,22.5335308,11.0896710
-45.0675260,22.1159823,11.2165671
-44.7878072,21.7017216,11.3395437
-44.4998271,21.2937044,11.4587768
-44.2024855,20.8944211,11.4190080
-43.8910744,20.5022562,11.1759999
-43.5672578,20.1232374,10.9534541
-43.2276916,19.7560789,10.7374758
-42.8725542,19.4029571,10.5321048
-42.5023787,19.0660843,10.3275406
-42.1169612,18.7467595,10.1287067
-41.7172696,18.4471612,9.9310168
-41.2997622,18.1661314,9.7301477
-40.8736574,17.9102396,9.5156829
-40.4323334,17.6752766,9.2850830
-39.9773121,17.4613687,9.0211961
-39.5213526,17.2685450,8.6186370
-39.0602139,17.0912203,8.2263294
-38.5859453,16.9359876,8.0726041
-38.0986835,16.8190694,7.9929493
-37.6068755,16.7476350,7.9124926
-37.1088022,16.7200051,7.8839868
-36.6083584,16.7332972,7.9211701
-36.1098851,16.7835071,8.0152197
-35.6182695,16.8655732,8.1559312
-35.1312295,16.9748099,8.3574624
-34.6492927,17.1072627,8.5873191
-34.1741318,17.2595213,8.8067533
-33.7056323,17.4296661,9.0166127
-33.2415353,17.6170299,9.2176343
-32.7848212,17.8190528,9.4104643
-32.3348005,18.0346405,9.5956732
-31.8896105,18.2633734,9.7737680
-31.4514934,18.5027089,9.9452018
-31.0184635,18.7521974,10.1103820
-30.5905016,19.0102819,10.2696763
-30.1670349,19.2756401,10.4234184
-29.7472285,19.5470319,10.5719122
-29.3313661,19.8224394,10.7154353
-28.9160933,20.1022294,10.8542425
-28.5032395,20.3833154,10.9885685
-28.0916712,20.6646142,11.1186295
-27.6777069,20.9468556,11.2446260
-27.2641967,21.2264870,11.3667438
-26.8501496,21.5026615,11.4851559
-26.4309771,21.7769811,11.6000235
-26.0112660,22.0455008,11.7114974
-25.5877691,22.3082693,11.8197184
-25.1587492,22.5636961,11.9248189
-24.7252326,22.8096766,12.0269232
-24.2855949,23.0468907,12.1261482
-23.8400278,23.2752075,12.2226042
-23.3921557,23.4927042,12.3163953
-22.9382462,23.7011638,12.4076200
-22.4785204,23.9003257,12.4963713
-22.0173597,24.0883150,12.5786105
-21.5506822,24.2668620,12.6560082
-21.0795200,24.4355386,12.7293027
-20.6065972,24.5934831,12.7989964
-20.1292052,24.7417313,12.8671429
-19.6490058,24.8798584,12.9337116
-19.1663453,25.0079271,12.9992889
-18.6807910,25.1262150,13.0649484
-18.1932433,25.2346670,13.1303242
-17.7034022,25.3335286,13.1961063
-17.2122891,25.4227915,13.2626304
-16.7187358,25.5028425,13.3292156
-16.2242798,25.5735724,13.3941459
-15.7291643,25.6351765,13.4574717
-15.2320832,25.6881658,13.5192413
-14.7349755,25.7330745,13.5795010
-14.2371154,25.7708498,13.6382954
-13.7384250,25.8023089,13.6956672
-13.2399315,25.8282076,13.7516577
-12.7409577,25.8493824,13.8063063
-12.2416836,25.8665466,13.8596512
-11.7426664,25.8802326,13.9117292
-11.2433086,25.8908929,13.9625755
-10.7438649,25.8989053,14.0122244
-10.2446487,25.9046425,14.0607087
-9.7451893,25.9084840,14.1080602
-9.2457268,25.9107971,14.1543095
-8.7464267,25.9119502,14.1994863
-8.2469707,25.9122996,14.2436192
-7.7475343,25.9121636,14.2867358
-7.2481796,25.9117582,14.3288628
-6.7487457,25.9112273,14.3700263
-6.2493410,25.9106881,14.4102511
-5.7499360,25.9102545,14.4495615
-5.2505188,25.9100414,14.4879811
-4.7511494,25.9101656,14.5255325
-4.2516968,25.9107459,14.5622378
-3.7522918,25.9119014,14.5981184
-3.2529653,25.9137483,14.6331948
-2.7534704,25.9163920,14.6674873
-2.2540895,25.9199281,14.7010153
-1.7548189,25.9244531,14.7337977
-1.2552902,25.9300719,14.7658528
-0.7559749,25.9368844,14.7971985
-0.2567785,25.9450014,14.8278520
0.2427726,25.9545476,14.8578301
0.7419353,25.9655993,14.8871492
1.2410364,25.9781648,14.9158252
1.7406128,25.9919960,14.9438733
2.2395234,26.0065996,14.9713086
2.7386027,26.0214591,14.9981457
3.2383688,26.0360374,15.0000000
3.7369842,26.0497306,15.0000000
4.2362775,26.0620373,15.0000000
4.7360366,26.0724002,15.0000000
5.2345931,26.0802159,15.0000000
5.7342482,26.0847644,15.0000000
6.2336442,26.0852491,15.0000000
6.7328388,26.0809342,15.0000000
7.2330966,26.0709090,15.0000000
7.7318642,26.0542473,15.0000000
8.2310863,26.0299235,15.0000000
8.7295034,25.9970502,15.0000000
9.2275758,25.9546929,15.0000000
9.7240593,25.9021334,15.0000000
10.2200022,25.8384688,15.0000000
10.7141813,25.7631378,15.0000000
11.2049370,25.6758329,15.0000000
11.6959670,25.5753025,14.9631333
12.1820423,25.4621821,14.8154875
12.6647714,25.3358767,14.7239886
13.1461580,25.1956035,14.5757776
13.6207443,25.0430261,14.4398681
14.0907738,24.8778443,14.3199258
14.5596918,24.6993392,14.2240931
15.0219457,24.5107071,14.0338751
15.4784870,24.3132104,13.7587400
15.9323723,24.1074398,13.4235215
16.3839400,23.8948569,13.0784354
16.8302527,23.6745505,12.8412223
17.2711868,23.4416654,12.6765499
17.7053061,23.1931490,12.5297089
18.1298278,22.9291683,12.3914988
18.5420215,22.6507315,12.2601906
18.9447116,22.3551952,12.1337521
19.3368698,22.0422865,12.0117563
19.7128147,21.7159942,11.8919260
20.0757111,21.3731426,11.7734770
20.4248756,21.0134547,11.6572129
20.7558206,20.6410102,11.5409202
21.0705913,20.2530413,11.4260558
21.3678975,19.8502166,11.3132845
21.6448909,19.4358442,11.2017283
21.9027430,19.0076412,11.0949841
22.1396291,18.5678263,10.9916807
22.3547628,18.1173770,10.8929563
22.5479644,17.6563530,10.8033131
22.7179665,17.1872399,10.7196515
22.8642403,16.7099389,10.6313856
22.9859117,16.2252178,10.5413918
23.0820656,15.7352640,10.4517897
23.1530367,15.2402450,10.3844144
23.1989454,14.7423369,10.3335774
23.2201436,14.2421579,10.2990322
23.2171160,13.7441246,10.2794120
23.1903439,13.2419784,10.2734190
23.1413397,12.7457030,10.2918705
23.0714131,12.2521680,10.3335811
22.9818156,11.7574859,10.4094236
22.8782348,11.2713433,10.5583907
22.7636691,10.7886957,10.1302293
22.6374637,10.3056814,9.7597462
22.4951081,9.8283836,9.5009659
22.3295030,9.3578018,9.3440397
22.1347986,8.8972593,9.2518392
21.9088343,8.4513979,9.1587106
21.6540140,8.0230226,9.0988023
21.3719138,7.6106972,9.0895425
21.0657007,7.2151761,9.1245733
20.7392323,6.8376492,9.1952148
20.3945987,6.4770207,9.2977901
20.0330551,6.1321933,9.4174592
19.6566368,5.8033366,9.5481422
19.2679559,5.4912454,9.6829146
18.8661649,5.1941038,9.8187944
18.4529541,4.9123050,9.9548656
18.0310301,4.6467220,10.0903724
17.5989448,4.3955324,10.2270253
17.1585753,4.1590063,10.3653576
16.7116899,3.9371020,10.5066368
16.2575198,3.7284091,10.6523332
15.7979366,3.5327243,10.7932034
15.3335662,3.3491087,10.9294905
14.8646545,3.1763850,11.0614187
14.3924929,3.0136708,11.1891954
13.9172691,2.8595648,11.3130126
13.4399299,2.7128434,11.4330488
12.9604974,2.5719133,11.5494703
12.4799234,2.4353699,11.6624325
11.9990454,2.3019951,11.7720803
11.5168804,2.1704643,11.8785500
11.0348331,2.0407985,11.9819692
10.5522472,1.9126313,12.0824581
10.0690572,1.7857330,12.1801299
9.5857769,1.6600948,12.2750913
9.1021679,1.5355292,12.3674432
8.6181852,1.4118841,12.4572810
8.1341896,1.2891230,12.5446952
7.6498888,1.1670673,12.6297715
7.1653691,1.0456707,12.7125913
6.6808697,0.9249371,12.7932320
6.1960753,0.8047375,12.8717673
5.7111511,0.6850618,12.9482674
5.2262600,0.5658989,13.0227992
4.7410996,0.4471229,13.0954266
4.2558758,0.3287327,13.1662105
3.7707001,0.2107034,13.2352093
3.2852935,0.0929149,13.3024788
2.7998751,-0.0246318,13.3680725
2.3145218,-0.1419708,13.4320415
1.8289849,-0.2592148,13.4944350
1.3434775,-0.3763652,13.5553002
0.8580537,-0.4934621,13.6146821
0.3725000,-0.6106101,13.6726245
-0.1129896,-0.7278158,13.7291689
-0.5983758,-0.8451231,13.7843557
-1.0838338,-0.9626279,13.8382236
-1.5691967,-1.0803437,13.8908098
-2.0544354,-1.1983172,13.9421503
-2.5396843,-1.3166350,13.9922796
-3.0248086,-1.4353184,14.0412312
-3.5097871,-1.5544164,14.0890372
-3.9947117,-1.6740057,14.1357289
-4.4794814,-1.7941159,14.1813361
-4.9640833,-1.9147981,14.2258879
-5.4485648,-2.0361185,14.2694124
-5.9328590,-2.1581149,14.3119366
-6.4169631,-2.2808411,14.3534868
-6.9008783,-2.4043518,14.3940884
-7.3845695,-2.5286930,14.4337660
-7.8680491,-2.6539211,14.4725432
-8.3512690,-2.7800782,14.5104431
-8.8342349,-2.9072255,14.5474882
-9.3169566,-3.0353949,14.5836998
-9.7993788,-3.1645667,14.6190992
-10.2815359,-3.2947146,14.6537065
-10.7634733,-3.4258163,14.6875414
-11.2451203,-3.5578210,14.7206232
-11.7265254,-3.6907090,14.7529704
-12.2077461,-3.8244633,14.7846010
-12.6886795,-3.9590230,14.8155325
-13.1693939,-4.0943745,14.8457819
-13.6499588,-4.2305053,14.8753657
-14.1302422,-4.3673460,14.9043000
-14.6103312,-4.5048893,14.9326002
-15.0903048,-4.6431265,14.9602817
-15.5700030,-4.7819801,14.9873591
-16.0495341,-4.9214503,15.0000000
-16.5289837,-5.0615314,15.0000000
-17.0081615,-5.2021373,15.0000000
-17.4872035,-5.3432776,15.0000000
-17.9661981,-5.4849488,15.0000000
-18.4449198,-5.6270547,15.0000000
-18.9235421,-5.7696177,15.0000000
-19.4021515,-5.9126351,15.0000000
-19.8804794,-6.0559982,15.0000000
-20.3587514,-6.1997466,15.0000000
-20.8370459,-6.3438769,15.0000000
-21.3150396,-6.4882644,15.0000000
-21.7930300,-6.6329724,15.0000000
-22.2710795,-6.7779941,15.0000000
-22.7487946,-6.9231842,15.0000000
-23.2265712,-7.0686380,15.0000000
-23.7044113,-7.2143318,15.0000000
-24.1819313,-7.3601247,14.7382230
-24.6595621,-7.5061243,14.1884642
-25.1372324,-7.6522867,13.6271245
-25.6146434,-7.7984360,13.0587726
-26.0923573,-7.9443016,12.5060109
-26.5705596,-8.0885785,11.9946840
-27.0496666,-8.2287849,11.5400373
-27.5310973,-8.3619446,11.1523138
-28.0154068,-8.4839539,10.8580957
-28.5024133,-8.5894529,10.6715286
-28.9949905,-8.6732601,10.5662293
-29.4899815,-8.7308356,10.5416052
-29.9892364,-8.7618142,10.4354939
-30.4897215,-8.7662201,10.3532902
-30.9910902,-8.7440326,10.2776411
-31.4896013,-8.6954050,10.2173829
-31.9825258,-8.6206792,10.1581290
-32.4773798,-8.5183766,10.1033388
-32.9603322,-8.3924628,10.0808171
-33.4319016,-8.2475948,10.1288183
-33.9037919,-8.0918161,9.9129037
-34.3777282,-7.9396516,9.4948053
-34.8426930,-7.7755824,9.3721206
-35.3002610,-7.5814846,9.2796431
-35.7497570,-7.3525001,9.1862346
-36.1802049,-7.0942077,9.1155421
-36.5898968,-6.8092962,9.0676357
-36.9825461,-6.4963303,9.0500962
-37.3527848,-6.1605762,9.0459990
-37.7028477,-5.8017363,9.0670248
-38.0282929,-5.4257386,9.0976997
-38.3337788,-5.0297631,9.1402396
-38.6196818,-4.6218340,9.2818290
-38.8937390,-4.2043890,9.4720969
-39.1610824,-3.7827782,9.6549165
-39.4241316,-3.3582505,9.8307764
-39.6837818,-2.9313412,10.0001138
-39.9399744,-2.5029739,10.1633225
-40.1934480,-2.0726076,10.3207583
-40.4444182,-1.6405413,10.4727448
-40.6928461,-1.2075276,10.6195769
-40.9393880,-0.7730801,10.7615244
-41.1841587,-0.3376313,10.8988351
-41.4273608,0.0985511,11.0317375
-41.6693730,0.5355323,11.1604425
-41.9103510,0.9729877,11.2851455
-42.1506495,1.4109590,11.4060280
-42.3903908,1.8490665,11.5232589
-42.6299292,2.2873472,11.6369960
-42.8695833,2.7257581,11.7473866
-43.1093384,3.1636501,11.8545687
-43.3498441,3.6015442,11.9586720
-43.5912192,4.0389158,12.0598182
-43.8333875,4.4753042,12.1581221
-44.0768233,4.9116026,12.2536919
-44.3210987,5.3472634,12.3466296
-44.5660337,5.7821954,12.4370321
-44.8119016,6.2170944,12.5249907
-45.0583276,6.6515220,12.6105922
-45.3051666,7.0854556,12.6939191
-45.5525824,7.5194184,12.7750496
-45.8002726,7.9531206,12.8540583
-46.0480977,8.3865641,12.9310160
-46.2961270,8.8201203,13.0059904
-46.5441300,9.2536403,13.0790462
-46.7919661,9.6871365,13.1502448
-47.0396290,10.1208598,13.2196453
-47.2869432,10.5547671,13.2873039
-47.5337746,10.9888803,13.3532748
-47.7800782,11.4233530,13.4176095
-48.0257457,11.8581843,13.4803577
-48.2706896,12.2933952,13.5415670
-48.5148578,12.7290652,13.6012829
-48.7581600,13.1652086,13.6595495
-49.0005267,13.6018786,13.7164088
-49.2418835,14.0391209,13.7719014
-49.4821295,14.4769352,13.8260664
-49.7212168,14.9154191,13.8789414
-49.9590595,15.3546026,13.9305626
-50.1955379,15.7944404,13.9809648
-50.4306693,16.2350610,14.0301818
-50.6644985,16.6764220,14.0782460
-50.8971144,17.1182880,14.1251888
-51.1288133,17.5607206,14.1710405
-51.3598109,18.0036043,14.2158302
-51.5902067,18.4466003,14.2595863
-51.8203451,18.8898408,14.3023361
-52.0504508,19.3332289,14.3441059
-52.2805731,19.7763302,14.3849214
-52.5110992,20.2193611,14.4248074
-52.7422634,20.6622433,14.4637876
-52.9740563,21.1044341,14.5018854
-53.2069072,21.5462278,14.5391233
-53.4410703,21.9875863,14.5755229
